,text,Label,Score
854,lol anna39s name says fluffer lol,NEGATIVE,0.9437126517295836
855,i39ve watched 12 videos approximately haven39t watched prior nearly year mediocre level comedy i39m saying you39re steve martin it39s nice see reminder original videos posted,POSITIVE,0.9961014986038208
856,nice,POSITIVE,0.9998552799224854
857,methhead also squirrel trying bury nuts damn day long,NEGATIVE,0.9958937168121338
858,dont stop,POSITIVE,0.963034451007843
859,hope ray dosn39t stop equals 3,POSITIVE,0.8745617866516113
860,i39ll come back beard goes,NEGATIVE,0.9539999961853028
861,funniest episode far,POSITIVE,0.9998123049736024
862,ok australia never seen kangaroo size lol,POSITIVE,0.99347722530365
863,one best episodes you39ve uploaded,POSITIVE,0.9997604489326476
864,kangaroo like quoti yokedquot,NEGATIVE,0.9967678785324096
865,koala bears drop bearsbr,NEGATIVE,0.988474190235138
866,one best,POSITIVE,0.9998536109924316
867,kangaroo jack much,POSITIVE,0.8733271956443787
868,australia obvious find,NEGATIVE,0.9962453246116638
869,would like say husband loved show passed away yesterday finished watching episode put smile face thank ray,POSITIVE,0.9997779726982116
870,koalas aren39t bear fuck saying,NEGATIVE,0.98816978931427
871,kangaroo pet,NEGATIVE,0.6490091681480408
872,main problem cop took hands wheel high speed chase,NEGATIVE,0.9992595314979552
873,rewind,NEGATIVE,0.999297261238098
874,ray aren39t ya youtube rewind,NEGATIVE,0.999006688594818
875,koala bear ray bear,NEGATIVE,0.996460258960724
876,6th vid,POSITIVE,0.9617199301719666
877,nice video ray,POSITIVE,0.9998300075531006
878,think cop harsh,NEGATIVE,0.992141842842102
879,biceps tho,POSITIVE,0.9266781210899352
880,last video makes think video could made rooster teeth immersion fps game,NEGATIVE,0.9957204461097716
881,uploaded romantic valentine39s day look channel that39s perfect you39re going restaurants dim yellow lightings would mean world check don39t subscribe want people give chance thank time,POSITIVE,0.9983394145965576
882,fuck honestly i39m going miss watching ur videos day u quit making ray i39ve subscribed u 4 years good memories n many laughs old chap,NEGATIVE,0.986549437046051
883,ray going coked scorsese phase,NEGATIVE,0.9686429500579834
884,damn kangaroo jacked puns aside,NEGATIVE,0.9986849427223206
885,kangaroo jacked,NEGATIVE,0.9977843165397644
886,think kangaroo male kangaskhan would look like,POSITIVE,0.7856923937797546
887,boss ass roo,NEGATIVE,0.9836387634277344
888,kangaroo furry,NEGATIVE,0.5957990884780884
889,female kangarooes pouches,NEGATIVE,0.7282657027244568
890,totally thought gonna say he39s jacked maybe kangaroo jacked anybody lol sad didn39t,NEGATIVE,0.9985207915306092
891,love ray,POSITIVE,0.9998708963394164
892,billy christal corner u need,NEGATIVE,0.5677183270454407
893,href,NEGATIVE,0.9970417618751526
894,href,NEGATIVE,0.9970417618751526
895,third one looks like joker camera man especially end,NEGATIVE,0.994049310684204
896,6th videobrbr00,NEGATIVE,0.9190601706504822
897,ray dog called bernese mountain dog probably one friendly dogs breed,POSITIVE,0.9979526996612548
898,dose biceps dow,NEGATIVE,0.9364844560623168
899,quotdo even fuck broquot,NEGATIVE,0.9938812255859376
900,comment question day,NEGATIVE,0.9746497869491576
901,669 vids xd,NEGATIVE,0.9446238279342652
902,brkangaroo jack anyone,NEGATIVE,0.9954593777656556
903,hahaha even fuck bro,NEGATIVE,0.9960476756095886
904,hate show ending love podcasts,POSITIVE,0.9981082677841188
905,ray satanic 6 videos,NEGATIVE,0.9826263189315796
906,ray satanic 6 videos,NEGATIVE,0.9826263189315796
907,quotfirst associate chief exorcismsquot actually sounds like quotbig bobquot must tough days office lol href,NEGATIVE,0.9989983439445496
908,friend showed kangaroo video saturday told follow,POSITIVE,0.9815846681594848
909,guess could say he39s kangaroo jacked,NEGATIVE,0.995612382888794
910,6 videos,POSITIVE,0.9580464959144592
911,one funnier videos made feel like really long time actually lol39d,POSITIVE,0.993225872516632
912,href next call duty,NEGATIVE,0.983373522758484
913,he39s kangaroo steroids xd,NEGATIVE,0.9855208992958068
914,fyi male kangaroo pouchbrbrthe know,NEGATIVE,0.9692789316177368
915,hate guy always showing feed dont subscribe,NEGATIVE,0.997401475906372
916,see youve watched vitalys videos ray,NEGATIVE,0.9768335819244384
917,best boy electric darth vader thats heavy dude greetings portugal,NEGATIVE,0.9692825078964232
918,ray he39s like jackedbrbrme guess could say kangaroo jacked,NEGATIVE,0.9950212240219116
919,1st video funnybr,POSITIVE,0.9959104061126708
920,deffinetly better one,POSITIVE,0.9880173206329346
921,also unshaven beard would awesome forming classic satan goatee mustache sayn,NEGATIVE,0.991647481918335
922,ray shoutout satanists watch show firmly believe dressed satan 6th video sayn,POSITIVE,0.7402142882347107
923,lol funny,POSITIVE,0.9998088479042052
924,remember sqwayull episode lol dead,NEGATIVE,0.9994040727615356
925,good vid,POSITIVE,0.999848484992981
926,i39m arkansas finally something exciting happened,POSITIVE,0.9993258714675904
927,hes kangaroo jacked,NEGATIVE,0.9919390082359314
928,6 videos raybr,POSITIVE,0.8151012659072876
929,even shave bro,NEGATIVE,0.9941436648368835
930,love channel don39t know something bleeping curse words makes respect ray little lesslike succumbed pressure hey gotta gotta,POSITIVE,0.99164479970932
931,nan,POSITIVE,0.7481210231781006
932,kangaroo jacked,NEGATIVE,0.98643559217453
933,moh omfg i39m dying br,NEGATIVE,0.9979221224784852
934,awesome,POSITIVE,0.9998639822006226
935,6th video,POSITIVE,0.9915183186531068
936,wondering cop driving gun handsbr,NEGATIVE,0.9979971051216124
937,die menschen zum lachen bringen ist super,POSITIVE,0.9099273085594176
938,know i39m going take high road make joke smuggling meth fish,NEGATIVE,0.9848006963729858
939,don39t think sent virgins,NEGATIVE,0.997060000896454
940,guy got pulled may mental problem,NEGATIVE,0.99806410074234
941,whats wrong cop dam,NEGATIVE,0.9990039467811584
942,best rwj ever,POSITIVE,0.999835968017578
943,lolz,NEGATIVE,0.9826576113700868
944,best boy electric darth vader,POSITIVE,0.9978812336921692
945,make videos,NEGATIVE,0.9746444821357728
946,review video mom dancing son wedding,POSITIVE,0.9703474640846252
947,wow ray i39ve long time watcher 2 12 years wow you39re channel grown much you39re reason started channel used make happy thursday tuesday decided quothey come backquot fantastic memories coming back great laughs great jokes remember quotproject runawayquot directer wow thanks ray great laughs fantastic videos lt3,POSITIVE,0.9998119473457336
948,iv done meth pretty much like adhd medicine pretty suttle,NEGATIVE,0.9961081147193908
949,epic meow,POSITIVE,0.9996331930160522
950,cute aw,POSITIVE,0.9968671202659608
951,men39s asses,NEGATIVE,0.9573857188224792
952,surprised didnt make kangaroo jack joke lol,NEGATIVE,0.7025436162948608
953,6th video,POSITIVE,0.9915278553962708
954,jacked like kangaroo jacked eh eh one alright,NEGATIVE,0.9955905675888062
955,nice video,POSITIVE,0.9998447895050048
956,craziness href,NEGATIVE,0.9952736496925354
957,arkansas ltlt,NEGATIVE,0.9714791774749756
958,arkansas game fish rep south,NEGATIVE,0.7058001160621643
959,cops google glass best idea ever,POSITIVE,0.9912971258163452
960,new series quotkangaroo shorequot gtl,NEGATIVE,0.9905224442481996
961,i39m sure would 4 cats raylt3,POSITIVE,0.8182905316352844
962,best boy electric darth vader,POSITIVE,0.9978904128074646
963,shave look like cave man,NEGATIVE,0.992155373096466
964,methead looks like walter white scraggly hair,NEGATIVE,0.9949737787246704
965,i39m pretty sure kangaroo tumors arms,NEGATIVE,0.9957315325737
966,one funnier videos man,POSITIVE,0.999498724937439
967,even lift brah,POSITIVE,0.9439199566841124
968,look like really evil beard,NEGATIVE,0.9970422387123108
969,last clip suspect reported armed dangerous that39s cop responded way,NEGATIVE,0.9889768958091736
970,2 bernese mountain dogs one exactly like one video gentle giants great family daycare kids mom babysits wouldn39t hurt fly,POSITIVE,0.9997431635856628
971,cat say39s mo sounds like,NEGATIVE,0.9356939792633056
972,volume warning,NEGATIVE,0.9986847043037416
973,live arkansas lot meth heads gettig crazy check,NEGATIVE,0.9791154861450196
974,damn kangaroo flexing,NEGATIVE,0.5457363128662109
975,meth lt3,POSITIVE,0.9519860744476318
976,try trimming beard man,NEGATIVE,0.9893859624862672
977,even shave bro,NEGATIVE,0.9941436648368835
978,lol 6 videos,NEGATIVE,0.95732980966568
979,try running one muscle built mother fuckers 100kmh,NEGATIVE,0.9961243271827698
980,kangaroo omg,NEGATIVE,0.8770076632499695
981,dog wasn39t apathetic scared shitless squirrels vicious predators nature,NEGATIVE,0.9935160875320436
982,hahahah quotstop fucker stopquot,NEGATIVE,0.9991334080696106
983,ray fucking love man fucking love,POSITIVE,0.9995748400688172
984,god wish 3 would last longer,NEGATIVE,0.997171938419342
985,fuckin crack head br,NEGATIVE,0.9737213850021362
986,fuckin crack head br,NEGATIVE,0.9737213850021362
987,cute p,POSITIVE,0.9998620748519896
988,u even fuck bro,NEGATIVE,0.9923959970474244
989,channels 6th video oo,NEGATIVE,0.9599618911743164
990,something wrong kangaroo,NEGATIVE,0.998116970062256
991,kangaroo jacked ok ill leave,NEGATIVE,0.9996755123138428
992,warriors virtue,POSITIVE,0.999805748462677
993,lmao quotdo even fuck broquot,NEGATIVE,0.9965470433235168
994,please don39t take away equals three,NEGATIVE,0.9844494462013244
995,varth vader quotbest boy electricquot,NEGATIVE,0.9831411838531494
996,everyone thinks arrest harsh dad used missouri highway patrol woulda kicked guys ass arrested,NEGATIVE,0.99528968334198
997,ray should39ve said meth head goes jail dog isn39t gonna one quotnuts buried himquot,NEGATIVE,0.9922186136245728
998,police using glock17,NEGATIVE,0.9760358929634094
999,kangaroo jacked,NEGATIVE,0.98643559217453
1000,kangaroos two penises interesting fact hahaha,POSITIVE,0.6316152215003967
1001,lol quothiding nuts laundry basketquot href,NEGATIVE,0.9985300302505492
1002,6 video,POSITIVE,0.9467057585716248
1003,oh arkansas xd we39re bunch methheads,NEGATIVE,0.9960982799530028
1004,watching chase part ray said quotdriving wrong side roadquot bri think second brto right side,NEGATIVE,0.993723452091217
1005,lol thabuff kangaroo made episode,NEGATIVE,0.9580846428871156
1006,quotdont move get groundquot confusing,NEGATIVE,0.999367654323578
1007,said quoti nutting sayquot href,NEGATIVE,0.9922675490379332
1008,want pet squirrel,NEGATIVE,0.9931807518005372
1009,holy shit damn mutha fuckin game n fish commision arkansas baby,NEGATIVE,0.9969682097434998
1010,ever smoked bagpipe,NEGATIVE,0.9540675282478333
1011,love face hair bro,POSITIVE,0.9997859597206116
1012,female kangoorusor ever way u spell pouches,NEGATIVE,0.9826384782791138
1013,wonder you39re weirdyou39re cat person,POSITIVE,0.9242489337921144
1014,meth head also going hide nuts know mean,NEGATIVE,0.9996459484100342
1015,even fuck bro,NEGATIVE,0.9936931133270264
1016,best cat impression ever xd,POSITIVE,0.9997019171714784
1017,i39m ray william message approve johnson,POSITIVE,0.9997710585594176
1018,best ever least,POSITIVE,0.9995781779289246
1019,kangerroo,NEGATIVE,0.5670398473739624
1020,scrat,POSITIVE,0.9979223608970642
1021,good ep,POSITIVE,0.9998645782470704
1022,hahahah go ep,NEGATIVE,0.5393205285072327
1023,yay ray got fire backlast episode acted like forced make video he39s awesomely happy,POSITIVE,0.9993543028831482
1024,third video killed xdd towards end,NEGATIVE,0.9974095225334167
1025,bear kangaroo day son,POSITIVE,0.9943917393684388
1026,squirrel made rofl hard,NEGATIVE,0.989079773426056
1027,ok il spot u,POSITIVE,0.9967902302742004
1028,video 6 spooky,POSITIVE,0.981050193309784
1029,anyone else see kangaroo think arnold schwarzenegger kangaroo,NEGATIVE,0.9983019828796388
1030,cop video loud could actually hear volume joke,NEGATIVE,0.9930881857872008
1031,ray go sir fendora channal asked one like look many,POSITIVE,0.964991569519043
1032,hahahhahahahahahhah tries cover nuts xd,NEGATIVE,0.9992641806602478
1033,awesome i39m pretty awesome check channel sub awesome people unite paperclips,POSITIVE,0.9998273849487304
1034,lol live arkansas,NEGATIVE,0.5224977135658264
1035,isn39t funny anymore,NEGATIVE,0.9988129138946532
1036,awesome i39m pretty awesome check channel sub awesome people unite paperclips,POSITIVE,0.9998193383216858
1037,kind glad live america deal kangaroos steroids,POSITIVE,0.9913873076438904
1038,came early,POSITIVE,0.9978609681129456
1039,href perfect impersonation congress simply perfect ray,POSITIVE,0.9986618757247924
1040,could remember squirrel aids thing,NEGATIVE,0.9980378746986388
1041,damn noticed ana credits quotflufferquot big rob quotfirst associate chief exorcismsquot lol,NEGATIVE,0.9528657793998718
1042,also hide nuts laundry basket,NEGATIVE,0.9875078797340392
1043,it39s moms birthday shoutout,POSITIVE,0.9958617687225342
1044,shave pubic hair ur face dude,NEGATIVE,0.982006847858429
1045,href kim jong kook running man,NEGATIVE,0.8155847191810608
1046,he39s one hilarious,POSITIVE,0.9998589754104614
1047,hahaah 4 cats pretty sad life wearyface,NEGATIVE,0.9918498992919922
1048,one knocks,NEGATIVE,0.7996229529380798
1049,hmm shave beard look like homeless guy,NEGATIVE,0.9984917640686036
1050,whahaha dog watched squirrel like wtf isnt gonna work,NEGATIVE,0.9991737008094788
1051,read credits won39t regret,POSITIVE,0.9960519671440125
1052,podcast better,NEGATIVE,0.6539205312728882
1053,please follow instagtam hellobitxch,NEGATIVE,0.993985116481781
1054,god i39m going miss show,NEGATIVE,0.9993711113929749
1055,meth great preworkout bro little tho,POSITIVE,0.9680193662643432
1056,squirrel seriously cutest thing i39ve ever seen promise ever,POSITIVE,0.9997913241386414
1057,fuck cat ladyman fuck don39t know,NEGATIVE,0.9978874325752258
1058,kangaroo jack get get,NEGATIVE,0.9962144494056702
1059,ray ever reveal message 3939aproves3939 end every video,NEGATIVE,0.993602454662323
1060,ray vine us,POSITIVE,0.993767023086548
1061,ray vine us,POSITIVE,0.993767023086548
1062,wow calling alien kangaroo desiase fuck,NEGATIVE,0.989826202392578
1063,that39s laundry basket,NEGATIVE,0.9947218894958496
1064,like picture legal dianabol instead real steroids,NEGATIVE,0.994001567363739
1065,video 6,NEGATIVE,0.791444718837738
1066,hi,POSITIVE,0.9983267188072203
1067,guys scream got car,NEGATIVE,0.9932574033737184
1068,lol i39ve got dog it39s called bernese mountain dog,NEGATIVE,0.994249939918518
1069,spot bra,POSITIVE,0.998637855052948
1070,happy 669th video,POSITIVE,0.9998573064804076
1071,guys ray fart,NEGATIVE,0.9984819293022156
1072,alex76767 dumbass,NEGATIVE,0.9974193572998048
1073,lmao first time actually read credits end,NEGATIVE,0.8937195539474487
1074,darth vader href,NEGATIVE,0.9735822081565856
1075,police man glock 18,NEGATIVE,0.9022723436355592
1076,episode hilarious,POSITIVE,0.9998726844787598
1077,god scary police chase brought gun aimed window thought stun gun real gun criminal39s face scared frightened eyes arrgh crazy,NEGATIVE,0.9938012957572936
1078,aww it39s squerwill,NEGATIVE,0.9982548356056212
1079,quotdo even fuck broquot,NEGATIVE,0.9918748736381532
1080,loved ep much dd roflmao,POSITIVE,0.9997281432151794
1081,omg 6 video devil jk love videos,POSITIVE,0.5257525444030762
1082,police brutality,NEGATIVE,0.9944465160369872
1083,lies you39re short take meth,NEGATIVE,0.9994206428527832
1084,yea kangaroo puff fuck,NEGATIVE,0.9937684535980223
1085,669 videos brilluminati,NEGATIVE,0.5208740830421448
1086,kangaroo jacked,NEGATIVE,0.9976184964179992
1087,even fuck brah xd,NEGATIVE,0.9882319569587708
1088,ray hope congress gets better d39,NEGATIVE,0.9864837527275084
1089,easter kangaroo,NEGATIVE,0.943511426448822
1090,subscribe ill subscribe back,NEGATIVE,0.999242067337036
1091,hey babe u look beautiful dana,POSITIVE,0.9997945427894592
1092,quotdo even fuck broquot killed,NEGATIVE,0.9969569444656372
1093,dog worthless,NEGATIVE,0.9997835755348206
1094,holy shit rooroids,NEGATIVE,0.9981752634048462
1095,flush toilet thing isnt funny anymore,NEGATIVE,0.9992175102233888
1096,raypleaseshave,POSITIVE,0.8668273091316223
1097,video absolutely nuts whatbrps beard makes look like offender,NEGATIVE,0.9981356859207152
1098,kangaroo jack got juiced,POSITIVE,0.7042887210845947
1099,href,NEGATIVE,0.979802906513214
1100,yeah come australia kangaroos make bitchbr,NEGATIVE,0.7843677401542664
1101,loved video,POSITIVE,0.9998741149902344
1102,39do even fuck brah39 i39m crying haha,NEGATIVE,0.9935506582260132
1103,thx ry shit funny,POSITIVE,0.999427855014801
1104,swear god beard kinda look like manu bennettcrixus starz39 spartacus series,NEGATIVE,0.992590069770813
1105,meth head kinda looks like danny fron gamegrumpsbr,NEGATIVE,0.9972577691078186
1106,wo,POSITIVE,0.98227721452713
1107,oo,POSITIVE,0.9636330604553224
1108,google glass available cops,POSITIVE,0.6909652948379517
1109,pause href swear die laughter,POSITIVE,0.841298520565033
1110,pause href swear die laughter,POSITIVE,0.841298520565033
1111,kangaroo next old spice commercial,NEGATIVE,0.9979683756828308
1112,still subbed channel,NEGATIVE,0.9937223792076112
1113,think first video cgi,NEGATIVE,0.9913771152496338
1114,gosh squirrel fact fucking cute,POSITIVE,0.9989691972732544
1115,one best 3s,POSITIVE,0.9996449947357178
1116,look like mexican new youtube picture,POSITIVE,0.8924996852874756
1117,ray gotta admit announced you39ll quotterminatequot 3 sometimes year every episode i39m thinking quotit39s looks like he39s gonna say ltover outgt holy shit it39s happeningquot,NEGATIVE,0.9934720993041992
1118,mean 6th video,NEGATIVE,0.9476714730262756
1119,genes man people born buff p yeah,POSITIVE,0.7107377648353577
1120,6th video holy crap yesterday tv turned volume turning loud possible 6 showed last happened tv shuts itselffreaky,NEGATIVE,0.9990617632865906
1121,woot toot,NEGATIVE,0.9858763813972472
1122,anyone read credits quite laugh times,POSITIVE,0.995997667312622
1123,squirrel xd omg can39t get enough,NEGATIVE,0.9989064931869508
1124,,POSITIVE,0.7481210231781006
1125,639th video,NEGATIVE,0.8969087600708008
1126,dog high,POSITIVE,0.975140392780304
1127,rwj you39re fun lt3,POSITIVE,0.6290165781974792
1128,trevor phillips must entered real world,POSITIVE,0.997075080871582
1129,al animals live harmony ray it39s raise like kids,POSITIVE,0.9987844824790956
1130,even lift brah,NEGATIVE,0.9971293807029724
1131,dog named spot xd,NEGATIVE,0.9438156485557556
1132,cat noise though hahahahahaha,NEGATIVE,0.983794629573822
1133,kangaroo muscular,NEGATIVE,0.9859682321548462
1134,one hilarious ray keep good jokes,POSITIVE,0.9998190999031068
1135,669 videos i39m caught i39ve watched 6,POSITIVE,0.9970954656600952
1136,,POSITIVE,0.7481210231781006
1137,like cop holds pistol like fps game,POSITIVE,0.9014239311218262
1138,pet squirrel,NEGATIVE,0.8849257230758667
1139,kangaroo might disorder fat turns muscle,NEGATIVE,0.9968791007995604
1140,great vidsyou cut douch bag beard offwe get making cake,POSITIVE,0.8789568543434143
1141,oh man meth head lmao,NEGATIVE,0.991685390472412
1142,lol wonder would would like hosted ridiculousness something,NEGATIVE,0.9957791566848756
1143,briike comment heard fart href xd,NEGATIVE,0.9978702068328856
1144,okay,POSITIVE,0.9991324543952942
1145,four cats brbrmaybe time ditch anna,NEGATIVE,0.9993898868560792
1146,wonder kangaroo bodyguard work xd,NEGATIVE,0.991105020046234
1147,friend pet racoon,NEGATIVE,0.9202314615249634
1148,squirrel,POSITIVE,0.9922903180122375
1149,insta slomy1,NEGATIVE,0.99879252910614
1150,deserves 20 mil pewpipie,NEGATIVE,0.9748945832252502
1151,meth exactly it39s second time gets,POSITIVE,0.9912142753601074
1152,hilarious video haha,POSITIVE,0.9998615980148317
1153,kangaroo,POSITIVE,0.9354764223098756
1154,couldnt stop staring two hairless patches beard lol,NEGATIVE,0.9930003881454468
1155,wrong side road ha americans,NEGATIVE,0.999405026435852
1156,squeral cute,NEGATIVE,0.9998010993003844
1157,href brwatch stream haunted memories scary game,POSITIVE,0.8103228211402893
1158,another great video keep rwj,POSITIVE,0.9998325109481812
1159,awesome video,POSITIVE,0.999868631362915
1160,rwj literally looks like younger bruce jenner,POSITIVE,0.9354474544525146
1161,pet squirrels that39s first,POSITIVE,0.9774631261825562
1162,anybody else notice 6th videodevil,NEGATIVE,0.9838955402374268
1163,meth like huge drug 39merica,NEGATIVE,0.9458820819854736
1164,fuck happened squirrel aids,NEGATIVE,0.999431312084198
1165,seriously needs continue equals three end wtf,NEGATIVE,0.989356815814972
1166,shave bro,NEGATIVE,0.8556793332099915
1167,raywilliamjohnson 669 vidos like see mean,POSITIVE,0.9607033729553224
1168,6e vid,NEGATIVE,0.8113082647323608
1169,best cat impression ever,POSITIVE,0.9997026324272156
1170,squirrel two brain cells one asleep one break,NEGATIVE,0.9957011342048644
1171,squirrel two brain cells one asleep one break,NEGATIVE,0.9957011342048644
1172,shave,POSITIVE,0.7056136727333069
1173,best one,POSITIVE,0.9998478889465332
1174,really funny one,POSITIVE,0.9998164772987366
1175,plz garden gnome,POSITIVE,0.822306752204895
1176,ray tried meth anna would kick ass,NEGATIVE,0.9967888593673706
1177,cat immitation,POSITIVE,0.9848902821540833
1178,kangaroo39s condition could caused mutation doesn39t look normal know many cows bread doublemuscle syndrome,NEGATIVE,0.999611794948578
1179,go jim mom makes best cakes ever,POSITIVE,0.9996434450149536
1180,please put href,NEGATIVE,0.9894635677337646
1181,redheart,NEGATIVE,0.6970565319061279
1182,pet squirrel,NEGATIVE,0.9362287521362304
1183,dear raythe way u sayquothe fuck u upquot killing hahahahah,NEGATIVE,0.9970223307609558
1184,hahah think dog dosent mind,NEGATIVE,0.8735517859458923
1185,ray male kangaroo39s dont pouches hahahaha,NEGATIVE,0.9367178678512572
1186,669 videos know mean,NEGATIVE,0.9749414920806884
1187,gtkoala bearsbrbrthey actually called koalas way bears case anyone wasn39t aware,NEGATIVE,0.9972037076950072
1188,gayman fish,NEGATIVE,0.5191726684570312
1189,gg,POSITIVE,0.555974543094635
1190,rays beard looks like girlfriends vagina,NEGATIVE,0.9884797930717468
1191,kangaroobalotelli,NEGATIVE,0.9598269462585448
1192,one great laughed lot quotthis probably cell matequot comment,POSITIVE,0.9996065497398376
1193,hey rayner squid,POSITIVE,0.9809991121292114
1194,spartacus u r one idiot hate ya rwj awesome,POSITIVE,0.9975714087486268
1195,kangaroo probably suffers condition high levels myostatin inhibitors humans well,NEGATIVE,0.9968037605285645
1196,hahaha meth head shitting bricks,NEGATIVE,0.9994601607322692
1197,hilarious ray always best podcasts nothing showcase considerable talent bro,POSITIVE,0.9990177154541016
1198,liked deserve worthy likes,POSITIVE,0.9998088479042052
1199,think it39s time let ending 39not knowing flush toilet39 die maybe comment question day every amp,NEGATIVE,0.9994575381278992
1200,even fuck bro,NEGATIVE,0.9936931133270264
1201,even funny equals3 geting worse,NEGATIVE,0.9998074173927308
1202,cool shiet,POSITIVE,0.9998533725738524
1203,guys try youtube center addon brings back actual buffering,NEGATIVE,0.971071720123291
1204,669th video,POSITIVE,0.983959972858429
1205,need shave bro,NEGATIVE,0.991555631160736
1206,thumb referring jessie pinkman meth head,NEGATIVE,0.984351933002472
1207,that39s mangaroo,POSITIVE,0.5907372832298279
1208,don39t question day,NEGATIVE,0.9986263513565063
1209,lol bench pressing koala bears,NEGATIVE,0.9845222234725952
1210,started buffer href kinda strange,NEGATIVE,0.998562753200531
1211,u even lift brodo u,NEGATIVE,0.9978678226470948
1212,dude thing koala bearbrit39s koalabrbrbrbrbrpineapples dbr href href,NEGATIVE,0.9966720342636108
1213,live arkansas 00,NEGATIVE,0.8674852252006531
1214,last vid sounds like horror movie,NEGATIVE,0.9932367205619812
1215,god bless murica last vid,POSITIVE,0.9993865489959716
1216,lucky state arkansas must dedicated officer field cathing poachers unlicensed fishermen seriously woman hardcore,NEGATIVE,0.9897465705871582
1217,going stop make good,POSITIVE,0.9997143149375916
1218,one dogs grow dont care anything even cat walks past p,NEGATIVE,0.9992592930793762
1219,best rwj video ever,POSITIVE,0.9998300075531006
1220,kangaroo must munchin protein,NEGATIVE,0.9942295551300048
1221,ray bro last heard song bit oh titties glad maken big bro got props,POSITIVE,0.9844691157341005
1222,hilarante cague de risa haha keep,POSITIVE,0.9994600415229796
1223,kangaroo jacked,NEGATIVE,0.98855060338974
1224,stupid cop,NEGATIVE,0.9997707009315492
1225,kangaroo man couldn39t even turn head,NEGATIVE,0.998711347579956
1226,appeared like really good time filming one maybe you39re getting hang keep,POSITIVE,0.999039590358734
1227,best video last times,POSITIVE,0.9998180270195008
1228,branna anka lol,POSITIVE,0.9889397025108336
1229,ray look like halfarab billy mays,NEGATIVE,0.997140884399414
1230,cant believe much views ray lostbrgod damn,NEGATIVE,0.9996680021286012
1231,video cheered lot cousins death thanks ray,POSITIVE,0.9996501207351683
1232,funny thing kangaroo better shape half people watching,POSITIVE,0.9974688291549684
1233,669 videos,POSITIVE,0.7763733267784119
1234,oh god kangaroo work,NEGATIVE,0.9728129506111144
1235,finally compare show audience,POSITIVE,0.9962621331214904
1236,omg videos gold today,POSITIVE,0.9990216493606568
1237,,NEGATIVE,0.6424753069877625
1238,dat squirrel,NEGATIVE,0.9844362735748292
1239,seriously cops us don39t know deescalate first last things cops learn one seems give fuck people die seriously,NEGATIVE,0.9980654120445251
1240,ray satan trying send message number cideos you39ve uploaded,NEGATIVE,0.996113657951355
1241,dog39s like brdude,NEGATIVE,0.997704803943634
1242,first boha,NEGATIVE,0.9658380746841432
1243,join tali39s,NEGATIVE,0.9954521059989928
1244,href that39s funny ray,NEGATIVE,0.9996981620788574
1245,squirrel,POSITIVE,0.993285059928894
1246,hahah laughing ass brlong time best vid,POSITIVE,0.9927161335945128
1247,hahahaa,NEGATIVE,0.9478150010108948
1248,view getting days used get hours,NEGATIVE,0.9700847268104552
1249,good episodo finally,POSITIVE,0.999767243862152
1250,understand australian wildlife dangerous rest world,NEGATIVE,0.9833367466926576
1251,quotdo even fuck broquot lmfaoo best part ever,POSITIVE,0.9951386451721193
1252,br civil war begun help bob win warbri google copy amp pastebrbryoutube lost together change itbrjoin civil war,POSITIVE,0.9913454055786132
1253,video halarious keep thing ray,NEGATIVE,0.9850283861160278
1254,laughing ass last videos xd brray don39t stop making 3 it39s better comedy quotcomediansquot,POSITIVE,0.9516634941101074
1255,cats sound like cow,NEGATIVE,0.9973251819610596
1256,never heard cat mooing,NEGATIVE,0.9617214798927308
1257,dare ray dare get rid show it39s damn funny look terror methhead39s face absolutely priceless can39t make shit brbryou39re best 3 missed,POSITIVE,0.5514227747917175
1258,lol relatively small kangaroo check 2m reds,NEGATIVE,0.8024530410766602
1259,whaat video actually really good compared videos keep ray,POSITIVE,0.998845100402832
1260,114brargh cute,NEGATIVE,0.968570590019226
1261,quotdo even bend broquot,NEGATIVE,0.993278443813324
1262,na man meths pretty safe brah,POSITIVE,0.9961723685264589
1263,check ironman animation,POSITIVE,0.9989217519760132
1264,think cop camera required places,NEGATIVE,0.99606591463089
1265,agood episode ray,NEGATIVE,0.9723058938980104
1266,anyone realise wil taller go gym tell,NEGATIVE,0.5629832744598389
1267,dog epic u know al fucks id give buried backyard haha,NEGATIVE,0.981804370880127
1268,bad cop didnt go pro,NEGATIVE,0.9964396357536316
1269,dat last joke,NEGATIVE,0.9957672357559204
1270,kangaroo better start squats,NEGATIVE,0.9983248114585876
1271,ray dont hide nut laundry basket,NEGATIVE,0.9941630959510804
1272,want mature youtube channel that39s family friendlybrthen don39t come channelbrwe two 14 year olds texas trying get name therebryes understand annoying apologizebrwe39re asking subscribe watch one videosredheartbrthanks mego allibrhuge fans rayredheart,NEGATIVE,0.994199275970459
1273,fuck funny,POSITIVE,0.9941657781600952
1274,u sure meth never seen anyone meth freak liek,NEGATIVE,0.9601548314094543
1275,seriously people proud poop rebels life follow rules get payback think anyone going stall would think quotoh good saving water i39m going poop top thatquot everyone walks away finds another stall,NEGATIVE,0.9961007833480836
1276,one really good ray don39t know changed keep,POSITIVE,0.9997320771217346
1277,don39t retire show seriously understand don39t feel passionate anymore it39s still awesome viewers runaway thoughts would never hit equals 3 people simply don39t time patience sit 40 minutes videos i39d recommend creating show within similar time frame equals3 really don39t want anymore people prefer quick funny one every entire show thats even funny,POSITIVE,0.8901429772377014
