comment_id,video_id,text,Label,Score
UghRbmfW9NDbD3gCoAEC,3JZ_D3ELwOQ,Police brutality,NEGATIVE,0.9944465160369873
Ugg3gah7AWzwkngCoAEC,3JZ_D3ELwOQ,Lies. You&#39;re too short to take meth.,NEGATIVE,0.9994206428527832
UggK1wg227X49ngCoAEC,3JZ_D3ELwOQ,Yea that kangaroo is puff as fuck ,NEGATIVE,0.9937684535980225
UgiPjFB2re9glngCoAEC,3JZ_D3ELwOQ,669 videos <br>ILLUMINATI ,NEGATIVE,0.5208740830421448
UgjY2ZaE4OlkQHgCoAEC,3JZ_D3ELwOQ,he was kangaroo jacked!!!,NEGATIVE,0.9976184964179993
UgjGERa1E9ydKHgCoAEC,3JZ_D3ELwOQ,Do you even fuck brah? XD,NEGATIVE,0.9882319569587708
UghVJ1FnBF3ZpngCoAEC,3JZ_D3ELwOQ,"Ray, i hope Congress gets better D&#39;: ",NEGATIVE,0.9864837527275085
UghVp1rLveFNlngCoAEC,3JZ_D3ELwOQ,Easter Kangaroo,NEGATIVE,0.943511426448822
Ugi2VDyBPYpE9XgCoAEC,3JZ_D3ELwOQ,subscribe to me and ill subscribe back!,NEGATIVE,0.9992420673370361
UgglgVsG6BgVhHgCoAEC,3JZ_D3ELwOQ,Hey babe. U look beautiful Dana ,POSITIVE,0.9997945427894592
Ugj81x08Bx4Sg3gCoAEC,3JZ_D3ELwOQ,&quot;DO YOU EVEN FUCK BRO!&quot; killed me.,NEGATIVE,0.9969569444656372
Ugh7dRKNUi4HhngCoAEC,3JZ_D3ELwOQ,That dog is worthless.,NEGATIVE,0.9997835755348206
UghHgyjQ4ZseM3gCoAEC,3JZ_D3ELwOQ,Holy SHIT!!! Roo-Roids???,NEGATIVE,0.9981752634048462
UgimDF75skksQ3gCoAEC,3JZ_D3ELwOQ,the flush the toilet thing isnt funny anymore..,NEGATIVE,0.9992175102233887
UgjGA_Wf2BMvaXgCoAEC,3JZ_D3ELwOQ,RAY.PLEASE.SHAVE!,POSITIVE,0.8668273091316223
UggFuezs0WdwS3gCoAEC,3JZ_D3ELwOQ,This video was absolutely nuts... What?<br>P.S that beard makes you look like an offender...,NEGATIVE,0.9981356859207153
Ugg0vFK0UzN8ZXgCoAEC,3JZ_D3ELwOQ,Kangaroo jack got juiced,POSITIVE,0.7042887210845947
UgiudE02Gj_FnXgCoAEC,3JZ_D3ELwOQ,"<a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=106"">1:46</a>",NEGATIVE,0.9798029065132141
Ugi0cpMOOjhM2HgCoAEC,3JZ_D3ELwOQ,"Yeah come over here to Australia, where the kangaroos will make you there BITCH!!!!!!!!!!<br>",NEGATIVE,0.7843677401542664
UgjXDxVQbg8IxHgCoAEC,3JZ_D3ELwOQ,loved this video,POSITIVE,0.9998741149902344
UgjEfkVXFyV4IngCoAEC,3JZ_D3ELwOQ,&#39;do you even fuck brah?&#39; I&#39;m crying haha ,NEGATIVE,0.9935506582260132
Uggj-ZAYtQYOk3gCoAEC,3JZ_D3ELwOQ,Thx rY this shit. Is funny,POSITIVE,0.999427855014801
UgjF7X7-XQQ1k3gCoAEC,3JZ_D3ELwOQ,I swear to God with a beard you kinda look like Manu Bennett(Crixus in Starz&#39; Spartacus series).,NEGATIVE,0.992590069770813
UghOyhckUfqdEngCoAEC,3JZ_D3ELwOQ,The meth head kinda looks like Danny fron the gamegrumps.<br>,NEGATIVE,0.9972577691078186
UggI6Q-3JCLevXgCoAEC,3JZ_D3ELwOQ,Wooooo!,POSITIVE,0.9822772145271301
UgigV6C9Hu2zHXgCoAEC,3JZ_D3ELwOQ,O-O,POSITIVE,0.9636330604553223
UgjOxB9VSlkJ5HgCoAEC,3JZ_D3ELwOQ,Google glass NOW AVAILABLE FOR COPS  ,POSITIVE,0.6909652948379517
UghRt-NZ0fDdPXgCoAEC,3JZ_D3ELwOQ,"pause on <a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=161"">2:41</a> i swear you will die of laughter",POSITIVE,0.841298520565033
UgjBC7uMhJBcQHgCoAEC,3JZ_D3ELwOQ,"pause on <a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=161"">2:41</a> i swear you will die of laughter",POSITIVE,0.841298520565033
UgjfgjjBXP3om3gCoAEC,3JZ_D3ELwOQ,That kangaroo should be in the next Old Spice commercial…,NEGATIVE,0.9979683756828308
Ugiw-16OT-QDwXgCoAEC,3JZ_D3ELwOQ,is this still most subbed channel?,NEGATIVE,0.9937223792076111
Ugip7hWUS5HEO3gCoAEC,3JZ_D3ELwOQ,I think the first video is CGI,NEGATIVE,0.9913771152496338
UggkZjOaWMizjngCoAEC,3JZ_D3ELwOQ,"Gosh, the Squirrel is, in fact, just fucking cute!",POSITIVE,0.9989691972732544
UghW6tIeZ31S2XgCoAEC,3JZ_D3ELwOQ,One of the best =3s,POSITIVE,0.9996449947357178
Ugj0zEUR-1qRoHgCoAEC,3JZ_D3ELwOQ,You look like a mexican in your new youtube picture,POSITIVE,0.8924996852874756
Ugim4_nZ2mfyNXgCoAEC,3JZ_D3ELwOQ,"Ray, I gotta admit, after you announced that you&#39;ll &quot;terminate&quot; =3 sometimes this year, every episode I&#39;m thinking &quot;it&#39;s now, he looks like he&#39;s gonna say &lt;over and out!&gt;. holy shit, it&#39;s happening&quot; :)",NEGATIVE,0.9934720993041992
Ugh9vcj6w5m4C3gCoAEC,3JZ_D3ELwOQ,I mean this was the 666th video,NEGATIVE,0.9476714730262756
Ugh9hhYjA_PhC3gCoAEC,3JZ_D3ELwOQ,it is in the genes man.. there are some people who are born buff :P so yeah,POSITIVE,0.7107377648353577
UgjB114GshNRaXgCoAEC,3JZ_D3ELwOQ,"6th video??? Holy crap. And it was just yesterday that the TV turned on by itself, the volume was turning up as loud as possible,  and 666 showed up, and last that happened after that was the TV just shuts off by itself....freaky",NEGATIVE,0.9990617632865906
UgiV37ctUt1_TngCoAEC,3JZ_D3ELwOQ,Woot to the toot!,NEGATIVE,0.9858763813972473
Uggsyo3o2oFB3ngCoAEC,3JZ_D3ELwOQ,Does anyone read the credits... Its quite the laugh at times,POSITIVE,0.9959976673126221
UgjlUB8EEk_fFXgCoAEC,3JZ_D3ELwOQ,That squirrel XD omg. Can&#39;t get enough of it,NEGATIVE,0.9989064931869507
UgjMXox1ua2fPngCoAEC,3JZ_D3ELwOQ, ,POSITIVE,0.7481210231781006
Ugi-8mHyz1PDangCoAEC,3JZ_D3ELwOQ,666&#39;th video :D,NEGATIVE,0.8969087600708008
UgibjvwRIThq8ngCoAEC,3JZ_D3ELwOQ,dog was high,POSITIVE,0.975140392780304
Ugh8T2iqxdEZzXgCoAEC,3JZ_D3ELwOQ,"RWJ, You&#39;re so funnnn &lt;3",POSITIVE,0.6290165781974792
UghZQ8aT2DIYsngCoAEC,3JZ_D3ELwOQ,Trevor Phillips must have entered the real world...,POSITIVE,0.997075080871582
Ugi0Nn1j1ZslBngCoAEC,3JZ_D3ELwOQ,"Al animals can live in harmony ray, it&#39;s about how you raise them. like kids!",POSITIVE,0.9987844824790955
Ughl_S7Y5W2dGXgCoAEC,3JZ_D3ELwOQ,Do you even lift BRAH??,NEGATIVE,0.9971293807029724
UgiTg7pXxt96F3gCoAEC,3JZ_D3ELwOQ,Dog named spot XD,NEGATIVE,0.9438156485557556
UggBo_mdbrdvX3gCoAEC,3JZ_D3ELwOQ,That cat noise though... HAHAHAHAHAHA ,NEGATIVE,0.983794629573822
Ugg-YnIN5TmBO3gCoAEC,3JZ_D3ELwOQ,How can a kangaroo be that muscular?,NEGATIVE,0.9859682321548462
UgjaxxV2p-lMXngCoAEC,3JZ_D3ELwOQ,this one was hilarious ray! keep up the good jokes! =D,POSITIVE,0.9998190999031067
UgiLem958JOYk3gCoAEC,3JZ_D3ELwOQ,"669 videos! I&#39;m all caught up, I&#39;ve watched all 6!",POSITIVE,0.9970954656600952
UggCKBZ1rOGYYXgCoAEC,3JZ_D3ELwOQ,  ,POSITIVE,0.7481210231781006
Ugj6nhu2RXKL4ngCoAEC,3JZ_D3ELwOQ,I like how the cop holds the pistol like in an FPS game!,POSITIVE,0.9014239311218262
Uggla1FsVu13pngCoAEC,3JZ_D3ELwOQ,I had a pet squirrel,NEGATIVE,0.8849257230758667
UgiIkhttwn3CSngCoAEC,3JZ_D3ELwOQ,The kangaroo might have a disorder where fat turns into muscle.,NEGATIVE,0.9968791007995605
UgiphoV_WTqokXgCoAEC,3JZ_D3ELwOQ,great vids....you should cut the douch bag beard off...we get it your making cake.,POSITIVE,0.8789568543434143
UgiLTShO_F-103gCoAEC,3JZ_D3ELwOQ,"Oh man, that meth head had me LMAO!",NEGATIVE,0.9916853904724121
UggAIpOs8poroHgCoAEC,3JZ_D3ELwOQ,lol wonder would it would be like if he hosted ridiculousness or something,NEGATIVE,0.9957791566848755
UghtkLuMbYvj3XgCoAEC,3JZ_D3ELwOQ,"<br>Iike this comment if you heard the fart at <a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=6"">0:06</a> xD",NEGATIVE,0.9978702068328857
UgiWiZqK7mSCYXgCoAEC,3JZ_D3ELwOQ,Okay then...,POSITIVE,0.9991324543952942
Ugh8uVRsjhNzc3gCoAEC,3JZ_D3ELwOQ,Four cats? <br><br>Maybe time to ditch Anna.,NEGATIVE,0.9993898868560791
Ugj6vooNnlPj83gCoAEC,3JZ_D3ELwOQ,I wonder if that kangaroo does bodyguard work? XD,NEGATIVE,0.9911050200462341
UggtkdmrDxyHYXgCoAEC,3JZ_D3ELwOQ,My friend has a pet racoon,NEGATIVE,0.9202314615249634
UggRX5abtqd95ngCoAEC,3JZ_D3ELwOQ,SQUIRREL !!!!! ,POSITIVE,0.9922903180122375
Ugiqc7EIaLqJNXgCoAEC,3JZ_D3ELwOQ,my insta  slooomy_111  ,NEGATIVE,0.9987925291061401
UggP_DQgAghemngCoAEC,3JZ_D3ELwOQ,This is who deserves 20 mil not pewpipie,NEGATIVE,0.9748945832252502
UgjKGB9RKG_ffXgCoAEC,3JZ_D3ELwOQ,"Meth, exactly once. It&#39;s the second time that gets you.",POSITIVE,0.9912142753601074
Uggzk3byyaE75HgCoAEC,3JZ_D3ELwOQ,This was a hilarious video! Haha,POSITIVE,0.9998615980148315
UgjkFLSgQGP3bHgCoAEC,3JZ_D3ELwOQ,~-~ That kangaroo.,POSITIVE,0.9354764223098755
UgjRJ44Bxaawa3gCoAEC,3JZ_D3ELwOQ,i couldnt stop staring at the two hairless patches on his beard lol,NEGATIVE,0.9930003881454468
Uggjtd0pa5Djz3gCoAEC,3JZ_D3ELwOQ,"wrong side of the road? HA, americans.",NEGATIVE,0.999405026435852
UghUr7BjYe6Kq3gCoAEC,3JZ_D3ELwOQ,and that squeral was not that cute,NEGATIVE,0.9998010993003845
Ugi62qMQcpQUcXgCoAEC,3JZ_D3ELwOQ,"<a href=""http://www.twitch.tv/warddiabloftw"">http://www.twitch.tv/warddiabloftw</a> <br>watch me stream haunted memories ! scary game ",POSITIVE,0.8103228211402893
Ugi0QypdCnACSXgCoAEC,3JZ_D3ELwOQ,another great video! Keep it up rwj,POSITIVE,0.9998325109481812
Ugi_60tbxmSERHgCoAEC,3JZ_D3ELwOQ,Awesome video ,POSITIVE,0.999868631362915
UghuEYHTpeZsV3gCoAEC,3JZ_D3ELwOQ,RWJ literally looks like a younger Bruce Jenner ,POSITIVE,0.9354474544525146
Ugit1-ha92tXb3gCoAEC,3JZ_D3ELwOQ,pet squirrels? that&#39;s a first for me.,POSITIVE,0.9774631261825562
Ugi80r7egdOUqXgCoAEC,3JZ_D3ELwOQ,ANYBODY ELSE NOTICE THIS IS HIS 666TH VIDEO...(DEVIL),NEGATIVE,0.9838955402374268
UggKZRq4ADkELXgCoAEC,3JZ_D3ELwOQ,is meth like a huge drug in &#39;merica ,NEGATIVE,0.9458820819854736
Ugj6xnLab1OnYXgCoAEC,3JZ_D3ELwOQ,What the fuck happened with SQUIRREL AIDS?????????????,NEGATIVE,0.999431312084198
UggoXxJjygBjz3gCoAEC,3JZ_D3ELwOQ,"He seriously needs to continue equals three, not end it WTF!",NEGATIVE,0.9893568158149719
UggEoDXqM7xqgXgCoAEC,3JZ_D3ELwOQ,shave bro !,NEGATIVE,0.8556793332099915
UgjknBhEIvuEAXgCoAEC,3JZ_D3ELwOQ,"RayWilliamJohnson ·669 vidéos , Like if you see what I mean",POSITIVE,0.9607033729553223
UghLpAp3jY-Vi3gCoAEC,3JZ_D3ELwOQ,666e vid,NEGATIVE,0.8113082647323608
UghSYPzZxENhF3gCoAEC,3JZ_D3ELwOQ,BEST CAT IMPRESSION EVER,POSITIVE,0.9997026324272156
UggRG9gXSP8XPXgCoAEC,3JZ_D3ELwOQ,Squirrel has two brain cells. One is asleep and the other one is on break.,NEGATIVE,0.9957011342048645
Ugg--MPLiBPFxHgCoAEC,3JZ_D3ELwOQ,Squirrel has two brain cells. One is asleep and the other one is on break.,NEGATIVE,0.9957011342048645
UgiA0mE_ChajZXgCoAEC,3JZ_D3ELwOQ,Just. Shave.,POSITIVE,0.7056136727333069
UggEYLwqtGDWr3gCoAEC,3JZ_D3ELwOQ,best one in a while! ,POSITIVE,0.9998478889465332
UgiXcf2U4liN5XgCoAEC,3JZ_D3ELwOQ,This was a really funny one.,POSITIVE,0.9998164772987366
UgiFFtujCXS7zXgCoAEC,3JZ_D3ELwOQ,"plz, will you be my garden gnome?",POSITIVE,0.822306752204895
UgjMgRGW3oi0DXgCoAEC,3JZ_D3ELwOQ,Ray we all that if you tried doing meth Anna would kick your ass.,NEGATIVE,0.9967888593673706
UghC6_K-pqKw13gCoAEC,3JZ_D3ELwOQ,That cat immitation,POSITIVE,0.9848902821540833
Ugi18cBcSxyDTngCoAEC,3JZ_D3ELwOQ,"That kangaroo&#39;s condition could have been caused my a mutation, it just doesn&#39;t look normal. I know that many cows are bread to have double-muscle syndrome ",NEGATIVE,0.9996117949485779
UghImN5xdbmRJ3gCoAEC,3JZ_D3ELwOQ,I go to the Jim. His mom makes best cakes ever.,POSITIVE,0.9996434450149536
Ugjk4GPoGrVRGngCoAEC,3JZ_D3ELwOQ,"Please, put it in! :D <a href=""https://www.facebook.com/photo.php?v=786544701361304&amp;set=vb.620780794604363&amp;type=2&amp;theater"">https://www.facebook.com/photo.php?v=786544701361304&amp;set=vb.620780794604363&amp;type=2&amp;theater</a>",NEGATIVE,0.9894635677337646
UgjIUR1-mpbIB3gCoAEC,3JZ_D3ELwOQ,❤️,NEGATIVE,0.6970565319061279
UgjhRfvhfK8emXgCoAEC,3JZ_D3ELwOQ,... who has a pet squirrel,NEGATIVE,0.9362287521362305
Ugi9NP7uBObKungCoAEC,3JZ_D3ELwOQ,dear ray!the way u say&quot;he will fuck u up&quot; just killing me hahahahah,NEGATIVE,0.9970223307609558
UgiCRNXr_U66ungCoAEC,3JZ_D3ELwOQ,hahah i think the dog dosent mind,NEGATIVE,0.8735517859458923
UgjZECSJIsG6e3gCoAEC,3JZ_D3ELwOQ,"Ray, Male kangaroo&#39;s dont have pouches! hahahaha!",NEGATIVE,0.9367178678512573
UggUMQJroYpK2XgCoAEC,3JZ_D3ELwOQ,669 videos if you know what I mean...,NEGATIVE,0.9749414920806885
UgiUm9kdLLhjZHgCoAEC,3JZ_D3ELwOQ,&gt;Koala bears...<br><br>They are actually just called koalas and they are not in any way bears. Just in case anyone wasn&#39;t aware,NEGATIVE,0.9972037076950073
UgiKEPUUWWrPyngCoAEC,3JZ_D3ELwOQ,Gayman fish,NEGATIVE,0.5191726684570312
UgiiMJKsiNFk8HgCoAEC,3JZ_D3ELwOQ,GG,POSITIVE,0.555974543094635
UgiELANNwsXKD3gCoAEC,3JZ_D3ELwOQ,Rays Beard Looks Like My Girlfriends Vagina.,NEGATIVE,0.9884797930717468
UgjtSMLJB2u053gCoAEC,3JZ_D3ELwOQ,kangaroo-balotelli,NEGATIVE,0.9598269462585449
UghcrxDkUROttHgCoAEC,3JZ_D3ELwOQ,This one was great. Laughed a lot with the &quot;this will probably be his cell mate&quot; comment.,POSITIVE,0.9996065497398376
Ugi9Q-_YHYZpgngCoAEC,3JZ_D3ELwOQ,Hey rayner _ Squid,POSITIVE,0.9809991121292114
Ugi-SXHhPIcjmngCoAEC,3JZ_D3ELwOQ,Spartacus u r one idiot I hate ya RWJ is awesome,POSITIVE,0.9975714087486267
Ugj5fokpC-PXB3gCoAEC,3JZ_D3ELwOQ,The kangaroo probably suffers from a condition in which it has high levels of myostatin inhibitors. Some humans have this as well.,NEGATIVE,0.9968037605285645
Ugjs9O9jTwQiVHgCoAEC,3JZ_D3ELwOQ,"Hahaha, the meth head was shitting bricks!",NEGATIVE,0.9994601607322693
UgjN9QkOwku-uXgCoAEC,3JZ_D3ELwOQ,"Hilarious, Ray, as always. This is what you do best! The podcasts do nothing to showcase your considerable talent, bro.",POSITIVE,0.9990177154541016
Ugh7788baa4ubXgCoAEC,3JZ_D3ELwOQ,I liked it! You deserve my most worthy of likes.,POSITIVE,0.9998088479042053
Ugj4JxiNDdNQPXgCoAEC,3JZ_D3ELwOQ,"i think it&#39;s time to let the ending &#39;not knowing how to flush a toilet&#39; die, maybe do the comment question of the day every now &amp; then? ",NEGATIVE,0.9994575381278992
UgiGd9_BWbQ53ngCoAEC,3JZ_D3ELwOQ,Do you even fuck bro?,NEGATIVE,0.9936931133270264
UghFqwtu8nT9QngCoAEC,3JZ_D3ELwOQ,Not even funny equals3 is geting worse,NEGATIVE,0.9998074173927307
UghnmQfq4C508ngCoAEC,3JZ_D3ELwOQ,Cool shiet,POSITIVE,0.9998533725738525
UgjFWIvQhW1Vz3gCoAEC,3JZ_D3ELwOQ,guys try the youtube center addon it brings back actual buffering!,NEGATIVE,0.971071720123291
UghaqG5i0n8gNngCoAEC,3JZ_D3ELwOQ,this is his 669th video,POSITIVE,0.983959972858429
UgjRHur5leaxN3gCoAEC,3JZ_D3ELwOQ,You need to shave bro,NEGATIVE,0.9915556311607361
UgiGHo1naCWfangCoAEC,3JZ_D3ELwOQ,Thumb down for referring jessie pinkman to a meth head.,NEGATIVE,0.9843519330024719
Ugh85LeaQgRpiXgCoAEC,3JZ_D3ELwOQ,Now that&#39;s a mangaroo,POSITIVE,0.5907372832298279
UgjIqv4Rg9eB33gCoAEC,3JZ_D3ELwOQ,Why don&#39;t you do the question of the day?,NEGATIVE,0.9986263513565063
Uggi3If23IKsSXgCoAEC,3JZ_D3ELwOQ,lol bench pressing koala bears,NEGATIVE,0.9845222234725952
UggeazjaOpb48HgCoAEC,3JZ_D3ELwOQ,"it started to buffer at <a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=104"">1:44</a> , kinda strange",NEGATIVE,0.998562753200531
UggpSG34VYWfbXgCoAEC,3JZ_D3ELwOQ,Do u even lift bro?do u?,NEGATIVE,0.9978678226470947
UghjjOM9PUbF1ngCoAEC,3JZ_D3ELwOQ,"DUUUUUDDDEEE THERE IS NO SUCH THING AS A KOALA BEAR!!!<br>It&#39;s just a koala.<br><br><br><br><br>pineapples :D<br> <a href=""http://www.youtube.com/results?search_query=%23aussiesruleyourworld"">#aussiesruleyourworld</a>   <a href=""http://www.youtube.com/results?search_query=%23imaaussie"">#imaaussie</a>  ",NEGATIVE,0.9966720342636108
UgigRnSMpww56XgCoAEC,3JZ_D3ELwOQ,I live in Arkansas... .0.0,NEGATIVE,0.8674852252006531
UgjOyyn0AiUf3ngCoAEC,3JZ_D3ELwOQ,Last vid sounds like a horror movie,NEGATIVE,0.9932367205619812
UgjG6pdqsXkDongCoAEC,3JZ_D3ELwOQ,God bless murica.. that last vid -.-,POSITIVE,0.9993865489959717
UgjNzbPPO7cm3XgCoAEC,3JZ_D3ELwOQ,how lucky the state of arkansas must be to have such a dedicated officer in the field of cathing poachers and unlicensed fishermen. seriously the woman is hardcore,NEGATIVE,0.9897465705871582
UghQp_i11J8EF3gCoAEC,3JZ_D3ELwOQ,Why are you going to stop make these? They are so good!,POSITIVE,0.9997143149375916
Ugj6T4C7wv92EXgCoAEC,3JZ_D3ELwOQ,i have one of of those dogs and when they grow up they dont care about anything even if the cat walks past :P,NEGATIVE,0.9992592930793762
UggW9XRJahz1w3gCoAEC,3JZ_D3ELwOQ,Best rwj video ever,POSITIVE,0.9998300075531006
UghtNy2unuKZFXgCoAEC,3JZ_D3ELwOQ,The kangaroo must be munchin on that protein.,NEGATIVE,0.9942295551300049
Ughq3SftU59QjngCoAEC,3JZ_D3ELwOQ,Ray bro last I heard from you is when you had that song bit oh titties glad your maken big bro you got props,POSITIVE,0.9844691157341003
Ugg7GQCEU9h75XgCoAEC,3JZ_D3ELwOQ,Hilarante! Me cague de risa haha keep it up.,POSITIVE,0.9994600415229797
UghlDYInVvh1E3gCoAEC,3JZ_D3ELwOQ,Kangaroo Jacked!,NEGATIVE,0.98855060338974
UggTNFZd1TCsCngCoAEC,3JZ_D3ELwOQ,stupid cop,NEGATIVE,0.9997707009315491
Ugj2Z78tMh0T0XgCoAEC,3JZ_D3ELwOQ,"That kangaroo, man! It couldn&#39;t even turn its head!",NEGATIVE,0.998711347579956
Ugjts7On0iQT8HgCoAEC,3JZ_D3ELwOQ,"It appeared like you had a really good time filming this one. Maybe you&#39;re getting the hang of it again, keep it up. :)",POSITIVE,0.9990395903587341
UgiSNTPQKioEVXgCoAEC,3JZ_D3ELwOQ,the best video in the last times,POSITIVE,0.9998180270195007
UghaF0w6wTukg3gCoAEC,3JZ_D3ELwOQ,<br>Anna anka lol,POSITIVE,0.9889397025108337
UgjQlUSSHh_KVngCoAEC,3JZ_D3ELwOQ,"Ray, you look like an half-arab Billy Mays.",NEGATIVE,0.9971408843994141
UggRXmNUv3FfS3gCoAEC,3JZ_D3ELwOQ,i cant believe how much views Ray have lost<br>GOD DAMN!!,NEGATIVE,0.9996680021286011
UgiLJTwq4S1dz3gCoAEC,3JZ_D3ELwOQ,"This video cheered me up a lot after my cousins death, thanks Ray :)",POSITIVE,0.9996501207351685
Ugic1EQyYKr9yngCoAEC,3JZ_D3ELwOQ,Funny thing is that kangaroo is in better shape than half of the people watching this,POSITIVE,0.9974688291549683
UgiLQApIDRovDHgCoAEC,3JZ_D3ELwOQ,669 videos...,POSITIVE,0.7763733267784119
UgjaeetsgY8vSXgCoAEC,3JZ_D3ELwOQ,OH my God :D That kangaroo work out,NEGATIVE,0.9728129506111145
Ugipa3vRKeQJZXgCoAEC,3JZ_D3ELwOQ,Finally! Now you can compare which show has more audience!,POSITIVE,0.9962621331214905
UgiYEs9LGlUndngCoAEC,3JZ_D3ELwOQ,Omg all of these videos were gold today!,POSITIVE,0.9990216493606567
Uggc-HYButusbXgCoAEC,3JZ_D3ELwOQ,Я подписался на Рэя когда это еще не было мэйн стримом ))),NEGATIVE,0.6424753069877625
UggX45u7DKBjmHgCoAEC,3JZ_D3ELwOQ,Dat squirrel :D,NEGATIVE,0.9844362735748291
UgjOhCzyvYEomngCoAEC,3JZ_D3ELwOQ,"seriously, cops in the us just don&#39;t know how to de-escalate. This is the first and the last things cops should learn, but no one seems to give a fuck. People die because of this, seriously.",NEGATIVE,0.9980654120445251
Ugin-WYkudDyuXgCoAEC,3JZ_D3ELwOQ,"Ray, satan is trying to send you a message through the number of cideos you&#39;ve uploaded",NEGATIVE,0.996113657951355
UgiWqVCZsIzgL3gCoAEC,3JZ_D3ELwOQ,Dog&#39;s like :<br>Dude... why ?,NEGATIVE,0.997704803943634
UggL1Qw5pKquBHgCoAEC,3JZ_D3ELwOQ,First booooohhhhaaaa,NEGATIVE,0.9658380746841431
UggtlawRvZrZ93gCoAEC,3JZ_D3ELwOQ,Did he join the Tali&#39;s?,NEGATIVE,0.9954521059989929
Ugj7aSuGeAqm8XgCoAEC,3JZ_D3ELwOQ,"<a href=""https://www.youtube.com/watch?v=3JZ_D3ELwOQ&amp;t=181"">3:01</a>  That&#39;s not funny Ray.",NEGATIVE,0.9996981620788574
UgjX5NsfXSPpTXgCoAEC,3JZ_D3ELwOQ,squirrel!,POSITIVE,0.993285059928894
UgjUajm6Nf8sKngCoAEC,3JZ_D3ELwOQ,hahah laughing my ass off ^^<br>long time best vid,POSITIVE,0.9927161335945129
Ugi_LNOrdBoe9XgCoAEC,3JZ_D3ELwOQ,hahahaa,NEGATIVE,0.9478150010108948
UghPXFu9uYN9KHgCoAEC,3JZ_D3ELwOQ,view you getting in days used to get in hours .,NEGATIVE,0.9700847268104553
UghUbzfd_cpf1XgCoAEC,3JZ_D3ELwOQ,Good episodo finally :-) ,POSITIVE,0.9997672438621521
UghKbcsR0oW48XgCoAEC,3JZ_D3ELwOQ,Do you understand why our Australian wildlife is so dangerous now rest of the world?,NEGATIVE,0.9833367466926575
UggvPP1SB0wha3gCoAEC,3JZ_D3ELwOQ,&quot;Do you even fuck bro&quot; lmfaoo best part ever!!,POSITIVE,0.9951386451721191
UghD5yISulShR3gCoAEC,3JZ_D3ELwOQ,"☻/☻/☻/☻/︻╦╤─<br>▂▄▅ /▌ /▌ /▌ /▌ ██▅▃▂ Civil War has begun! Help Bob win the war<br>I███████████████████] against Google+! Copy &amp; Paste<br>◥⊙▲⊙▲⊙▲⊙▲⊙▲⊙▲⊙◤<br>YouTube is not lost, together we can change it!<br>JOIN THE CIVIL WAR NOW﻿",POSITIVE,0.9913454055786133
UghrPXZtspxwungCoAEC,3JZ_D3ELwOQ,THIS VIDEO IS HALARIOUS KEEP DOING YOUR THING RAY.,NEGATIVE,0.9850283861160278
Uggu8UDb28EOeHgCoAEC,3JZ_D3ELwOQ,Laughing my ass off on the last few videos! xD <br>Ray don&#39;t stop making =3 it&#39;s better comedy than most of the &quot;comedians&quot;  out there ,POSITIVE,0.9516634941101074
UgjM3uw3qHGcwngCoAEC,3JZ_D3ELwOQ,Your cats sound like a cow.,NEGATIVE,0.9973251819610596
UgjTNyzko_p8ungCoAEC,3JZ_D3ELwOQ,i never heard a cat mooing.,NEGATIVE,0.9617214798927307
UghiCUUwaXQFWngCoAEC,3JZ_D3ELwOQ,"How dare you, Ray? How dare you get rid of this show! It&#39;s too damn funny. The look of terror in that methhead&#39;s face is absolutely priceless. You just can&#39;t make that shit up. <br><br>You&#39;re the best. =3 will be missed.",POSITIVE,0.5514227747917175
Ugja61UKuivjW3gCoAEC,3JZ_D3ELwOQ,LOL this is a relatively small Kangaroo should check out the 2m REDs.,NEGATIVE,0.8024530410766602
UghDBCBcxzEQt3gCoAEC,3JZ_D3ELwOQ,whaat this video was actually really good compared to other videos keep it up ray,POSITIVE,0.998845100402832
Ugj86GEhjM32WXgCoAEC,3JZ_D3ELwOQ,1.14<br>ARGHHHH SO CUTEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,NEGATIVE,0.9685705900192261
UgjghxFpY3kWlHgCoAEC,3JZ_D3ELwOQ,&quot;Do you even bend over bro?&quot;,NEGATIVE,0.993278443813324
UghNHWwYjI74D3gCoAEC,3JZ_D3ELwOQ,na man meths pretty safe brah,POSITIVE,0.9961723685264587
UghloocMG81sc3gCoAEC,3JZ_D3ELwOQ,Check out my Ironman Animation.,POSITIVE,0.9989217519760132
UghjFIcZ97-3VHgCoAEC,3JZ_D3ELwOQ,I think the cop had a camera because they are required to in some places.,NEGATIVE,0.9960659146308899
UghGtpNYjc-FuHgCoAEC,3JZ_D3ELwOQ,this was agood episode ray!,NEGATIVE,0.9723058938980103
UggBnWTgoM6r-ngCoAEC,3JZ_D3ELwOQ,anyone realise that he wil not be taller when he go on to the gym. just tell it to him,NEGATIVE,0.5629832744598389
UghyQDMultqgkXgCoAEC,3JZ_D3ELwOQ,"the dog is epic : u know alll the fucks id have to give , i buried them at the backyard haha",NEGATIVE,0.981804370880127
